# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_model
# start_datetime = 2023-05-02 19:37:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmp3g0x3jh1/x7bkrd9n.json
# init = 2 (Default)
# random
#   seed = 59206
# output
#   file = /home/lab5/output/model-20230502193727_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10
# Adaptation terminated
# Step size = 0.0986695
# Diagonal elements of inverse mass matrix:
# 0.243526, 0.0825443
515.897,0.954914,0.0986695,1,1,0,-515.645,3.92827,-0.504259,25.7077,24.3553,22.5104,21.5501,20.9186,20.5321,20.8052,20.2136,18.4813,18.904
515.644,0.974917,0.0986695,2,3,0,-515.483,4.04252,-0.443747,31.275,29.8224,27.8253,26.7779,26.0861,25.6616,25.9617,25.3109,23.392,23.8622
516.48,1,0.0986695,1,1,0,-515.801,4.02475,-0.454185,30.2938,28.8546,26.8784,25.8433,25.1602,24.7412,25.0373,24.3952,22.5039,22.967
517.157,0.91857,0.0986695,2,3,0,-515.936,3.98943,-0.468569,28.6795,27.2748,25.3498,24.3433,23.6797,23.273,23.5604,22.9373,21.105,21.5532
516.481,0.854294,0.0986695,5,39,0,-515.633,3.54563,-0.257347,24.4795,23.8136,22.8753,22.3719,22.0349,21.8262,21.9738,21.6527,20.6849,20.9251
516.925,0.991046,0.0986695,4,27,0,-515.906,3.95748,-0.487081,27.0915,25.7135,23.8297,22.8469,22.1999,21.8037,22.0837,21.4768,19.6963,20.1313
516.74,0.873601,0.0986695,2,3,0,-515.743,4.06909,-0.489289,30.2,28.6572,26.5485,25.4488,24.7248,24.2815,24.5948,23.9159,21.9246,22.411
515.42,0.668646,0.0986695,1,1,0,-515.394,4.10369,-0.475055,31.8703,30.2883,28.1221,26.9904,26.2446,25.7876,26.1106,25.4106,23.3538,23.8567
515.374,0.999837,0.0986695,5,39,0,-514.517,3.59447,-0.184142,28.3779,27.8233,27.0344,26.6074,26.32,26.1414,26.2678,25.9925,25.1559,25.3645
517.042,0.930985,0.0986695,4,31,0,-514.383,3.7771,-0.339326,27.6194,26.633,25.2581,24.5278,24.0418,23.742,23.954,23.4935,22.1189,22.4581
517.086,0.999753,0.0986695,5,35,0,-516.911,4.19273,-0.602897,29.3106,27.4766,25.007,23.7369,22.9076,22.4026,22.7592,21.9877,19.7541,20.2955
516.965,0.984037,0.0986695,5,35,0,-516.31,3.64846,-0.294959,25.7862,24.9838,23.8588,23.258,22.8569,22.6089,22.7843,22.4031,21.2592,21.5423
516.138,0.888395,0.0986695,2,3,0,-515.973,3.68596,-0.252244,28.3625,27.606,26.5394,25.9669,25.5834,25.3459,25.514,25.1484,24.0462,24.3198
516.73,0.926675,0.0986695,4,23,0,-514.901,3.43921,-0.152695,25.3517,24.9402,24.3524,24.033,23.8175,23.6834,23.7783,23.5715,22.9406,23.0983
516.87,0.969732,0.0986695,5,47,0,-516.381,4.17243,-0.610687,28.4208,26.6203,24.1982,22.9536,22.1416,21.6472,21.9963,21.2412,19.057,19.5862
516.812,0.98495,0.0986695,1,1,0,-516.759,4.17195,-0.613427,28.302,26.5012,24.0797,22.8358,22.0244,21.5304,21.8792,21.1248,18.9434,19.4718
514.301,0.684908,0.0986695,4,23,0,-512.623,4.34707,-0.774472,27.1238,24.9634,22.1189,20.6862,19.7625,19.2046,19.5983,18.7489,16.3386,16.9161
516.702,0.66521,0.0986695,2,7,0,-509.801,4.30133,-0.629461,31.5209,29.4646,26.7053,25.2907,24.369,23.8084,24.2042,23.3482,20.8776,21.4754
516.702,0.707077,0.0986695,1,3,0,-515.482,4.30133,-0.629461,31.5209,29.4646,26.7053,25.2907,24.369,23.8084,24.2042,23.3482,20.8776,21.4754
516.891,0.999962,0.0986695,3,11,0,-516.647,4.19659,-0.573541,30.6148,28.7896,26.3225,25.049,24.2158,23.7076,24.0666,23.2898,21.0333,21.5814
516.523,0.994188,0.0986695,4,25,0,-515.937,4.56467,-0.826564,31.4253,28.7613,25.2775,23.534,22.4142,21.7395,22.2154,21.1894,18.2952,18.9862
516.523,0.796672,0.0986695,1,3,0,-515.595,4.56467,-0.826564,31.4253,28.7613,25.2775,23.534,22.4142,21.7395,22.2154,21.1894,18.2952,18.9862
516.305,0.92497,0.0986695,2,3,0,-515.994,4.54881,-0.833277,30.6514,28.0328,24.6114,22.9006,21.8023,21.1408,21.6074,20.6015,17.7664,18.443
514.431,0.684751,0.0986695,1,3,0,-514.224,4.48428,-0.848356,28.1563,25.7092,22.5184,20.9257,19.9044,19.2897,19.7232,18.7889,16.1599,16.7866
515.323,0.9503,0.0986695,5,39,0,-509.84,3.45889,-0.237759,23.0479,22.468,21.6489,21.2084,20.913,20.73,20.8595,20.5777,19.7265,19.938
515.295,0.975288,0.0986695,4,19,0,-514.564,3.90577,-0.357832,30.6361,29.4834,27.8806,27.0312,26.4667,26.1188,26.3648,25.8306,24.2395,24.6316
516.442,0.996392,0.0986695,5,35,0,-514.631,4.59366,-0.811905,32.9969,30.2471,26.6443,24.838,23.6766,22.9764,23.4703,22.4052,19.3954,20.1146
515.071,0.82236,0.0986695,2,3,0,-514.936,4.51427,-0.851959,28.8726,26.3531,23.0693,21.431,20.3807,19.7487,20.1945,19.2339,16.532,17.1759
515.39,1,0.0986695,1,1,0,-514.908,4.5206,-0.848028,29.2109,26.6732,23.3638,21.712,20.6527,20.0152,20.4648,19.4957,16.7688,17.4189
516.649,0.976755,0.0986695,2,3,0,-515.303,4.53836,-0.794828,31.9507,29.3418,25.9158,24.1946,23.0865,22.4179,22.8896,21.8721,18.9915,19.6807
516.721,1,0.0986695,3,11,0,-516.64,4.49684,-0.775933,31.444,28.935,25.6321,23.9688,22.8966,22.249,22.7059,21.7201,18.9229,19.593
516.263,0.901741,0.0986695,2,3,0,-515.989,4.44397,-0.781638,29.5956,27.2174,24.0891,22.5148,21.5004,20.8879,21.32,20.3877,17.7441,18.3772
515.658,0.952349,0.0986695,2,3,0,-515.608,4.43322,-0.79414,28.7888,26.44,23.3553,21.8055,20.8077,20.2056,20.6303,19.7141,17.1197,17.7405
516.774,0.953703,0.0986695,2,3,0,-515.228,4.4368,-0.7494,30.6928,28.3241,25.1951,23.6143,22.5933,21.9758,22.4116,21.4711,18.7943,19.4367
516.86,0.95294,0.0986695,4,31,0,-515.83,3.87815,-0.443936,26.5277,25.2952,23.6005,22.7118,22.1248,21.7646,22.0192,21.467,19.8388,20.2378
516.358,0.955276,0.0986695,4,27,0,-515.378,3.57816,-0.282326,24.4495,23.7208,22.6974,22.1501,21.7843,21.5581,21.7181,21.3702,20.3246,20.5836
516.595,1,0.0986695,2,3,0,-516.364,3.66274,-0.254085,27.6425,26.9,25.8532,25.2914,24.9152,24.6823,24.8471,24.4886,23.4076,23.6759
516.891,0.99193,0.0986695,5,39,0,-516.335,4.34959,-0.673998,31.1471,28.9766,26.0809,24.6044,23.6455,23.0635,23.4744,22.5865,20.0374,20.6523
516.891,0.641003,0.0986695,2,3,0,-514.95,4.34959,-0.673998,31.1471,28.9766,26.0809,24.6044,23.6455,23.0635,23.4744,22.5865,20.0374,20.6523
516.998,0.673493,0.0986695,2,3,0,-514.53,4.28614,-0.657786,29.8798,27.8459,25.1268,23.7376,22.8343,22.2856,22.673,21.8357,19.4271,20.0088
517.172,0.99836,0.0986695,4,27,0,-516.783,4.02958,-0.495668,28.781,27.292,25.2586,24.1989,23.5017,23.0749,23.3765,22.723,20.8074,21.2751
517.171,1,0.0986695,2,3,0,-517.17,4.02463,-0.504165,28.3118,26.8227,24.7913,23.7338,23.0384,22.6129,22.9136,22.2622,20.3547,20.8202
517.171,0.883066,0.0986695,2,7,0,-516.484,4.02463,-0.504165,28.3118,26.8227,24.7913,23.7338,23.0384,22.6129,22.9136,22.2622,20.3547,20.8202
516.773,0.96643,0.0986695,4,23,0,-516.688,4.31105,-0.639345,31.4064,29.3265,26.5392,25.1119,24.1825,23.6176,24.0165,23.154,20.6676,21.2688
516.886,0.997012,0.0986695,4,31,0,-516.257,3.97069,-0.496728,27.0962,25.6915,23.7734,22.7739,22.1164,21.7139,21.9983,21.382,19.5758,20.0168
515.288,0.549515,0.0986695,2,3,0,-513.823,4.02738,-0.427948,31.4699,30.0592,28.1155,27.0941,26.4188,26.0041,26.2972,25.6613,23.7824,24.2433
516.033,0.999446,0.0986695,4,19,0,-514.966,4.22342,-0.668985,27.6418,25.7294,23.1763,21.8738,21.0275,20.5137,20.8764,20.0926,17.8408,18.3842
516.682,0.99923,0.0986695,3,11,0,-516.087,4.263,-0.604486,31.377,29.4087,26.7589,25.3962,24.5067,23.965,24.3475,23.52,21.1248,21.7053
516.806,0.999982,0.0986695,4,27,0,-516.381,4.08728,-0.502852,30.1957,28.6115,26.4501,25.3247,24.5847,24.1318,24.4518,23.7584,21.7278,22.2234
513.686,0.63987,0.0986695,3,15,0,-512.989,3.81395,-0.478816,23.7328,22.5457,20.9209,20.0725,19.5135,19.1711,19.4131,18.8886,17.3481,17.7247
516.274,1,0.0986695,1,1,0,-514.33,3.8594,-0.454106,25.6797,24.4598,22.7849,21.9076,21.3286,20.9735,21.2245,20.6802,19.0772,19.4697
515.104,0.918547,0.0986695,5,35,0,-514.158,4.41384,-0.654493,34.101,31.791,28.7014,27.1223,26.0953,25.4713,25.9119,24.9596,22.2195,22.8814
516.936,0.97628,0.0986695,2,3,0,-514.847,4.31643,-0.679467,29.9093,27.8088,25.0084,23.5815,22.6552,22.0931,22.4899,21.6325,19.1724,19.7656
517.154,0.92989,0.0986695,4,27,0,-515.8,3.81642,-0.376821,27.3077,26.2269,24.7276,23.935,23.4089,23.085,23.314,22.8168,21.3392,21.7029
517.119,0.979228,0.0986695,5,43,0,-516.776,4.03882,-0.519714,28.1192,26.5959,24.522,23.4445,22.7367,22.304,22.6097,21.9474,20.0115,20.4835
517.1,0.999265,0.0986695,5,47,0,-516.79,4.16548,-0.571635,29.7534,27.9853,25.5947,24.3604,23.5528,23.0602,23.4081,22.655,20.467,20.9985
516.431,0.841991,0.0986695,4,23,0,-515.737,4.06698,-0.477452,30.6223,29.0948,27.0038,25.9117,25.1922,24.7514,25.0629,24.3876,22.4041,22.889
515.993,0.941173,0.0986695,5,35,0,-515.26,3.4841,-0.235899,23.6958,23.1042,22.2684,21.8188,21.5173,21.3304,21.4627,21.175,20.3058,20.5218
516.77,0.982711,0.0986695,5,35,0,-515.783,4.16682,-0.549157,30.7124,28.957,26.5766,25.3441,24.5364,24.0432,24.3916,23.6372,21.4398,21.9744
517.177,0.921258,0.0986695,4,27,0,-516.041,3.88323,-0.419034,27.5755,26.3645,24.694,23.8154,23.234,22.8768,23.1293,22.5814,20.9612,21.3589
516.608,0.884482,0.0986695,2,3,0,-516.34,3.85938,-0.443323,26.0562,24.8472,23.1847,22.3129,21.737,21.3836,21.6334,21.0916,19.494,19.8855
516.849,0.954539,0.0986695,4,31,0,-515.662,4.02256,-0.528218,27.3495,25.8443,23.7974,22.735,22.0376,21.6114,21.9125,21.2603,19.3557,19.8197
516.949,0.997755,0.0986695,5,39,0,-516.75,3.68986,-0.323699,25.8523,24.9708,23.7396,23.0843,22.6478,22.3783,22.5689,22.1549,20.9166,21.2225
517.009,0.999977,0.0986695,4,19,0,-516.831,3.64431,-0.271742,26.498,25.7374,24.6678,24.0949,23.7118,23.4748,23.6425,23.2778,22.1806,22.4526
516.919,0.97716,0.0986695,5,39,0,-516.798,4.19486,-0.61989,28.7063,26.8611,24.3821,23.1097,22.28,21.7751,22.1316,21.3606,19.1328,19.6722
516.836,0.992048,0.0986695,5,39,0,-516.47,3.62694,-0.291125,25.3684,24.5892,23.496,22.9119,22.5219,22.2807,22.4513,22.0805,20.9674,21.243
516.399,0.935554,0.0986695,5,43,0,-515.685,4.09283,-0.585028,27.1723,25.5209,23.2921,22.1432,21.3921,20.9344,21.2577,20.558,18.5284,19.021
516.727,0.997744,0.0986695,4,27,0,-515.533,4.43642,-0.75392,30.4944,28.1274,25.0025,23.4247,22.4059,21.7899,22.2245,21.2864,18.6177,19.258
516.405,0.875169,0.0986695,2,7,0,-515.756,4.37941,-0.742296,29.2604,27.0229,24.0643,22.5684,21.6016,21.0168,21.4295,20.5386,18.0008,18.6101
516.528,0.988181,0.0986695,5,43,0,-515.708,4.1245,-0.514554,30.8492,29.194,26.9393,25.767,24.9968,24.5257,24.8585,24.1375,22.0286,22.5429
516.679,0.993376,0.0986695,4,31,0,-516.095,3.78109,-0.32198,28.3877,27.4248,26.0795,25.3635,24.8864,24.5919,24.8002,24.3476,22.9938,23.3282
516.216,0.991962,0.0986695,4,27,0,-515.831,3.42385,-0.190572,23.7197,23.2401,22.5585,22.1898,21.9418,21.7877,21.8968,21.6594,20.9383,21.118
516.323,1,0.0986695,2,3,0,-516.133,3.51291,-0.164446,26.8609,26.3917,25.7224,25.3592,25.1145,24.9622,25.07,24.8353,24.1201,24.2987
516.401,0.939838,0.0986695,5,39,0,-514.541,4.65498,-0.868294,32.5093,29.6206,25.8636,23.9929,22.7951,22.0749,22.5828,21.4885,18.4164,19.1477
516.45,0.847267,0.0986695,2,7,0,-515.497,4.58981,-0.843219,31.5081,28.7857,25.2332,23.4589,22.3208,21.6356,22.1188,21.0772,18.1446,18.8439
516.648,0.892812,0.0986695,3,11,0,-515.458,4.45599,-0.728094,32.2014,29.7842,26.5823,24.9604,23.9112,23.2761,23.7243,22.7565,19.995,20.6587
516.309,0.967632,0.0986695,3,11,0,-516.19,4.4725,-0.794654,29.9211,27.4784,24.2707,22.6591,21.6216,20.9955,21.4372,20.4845,17.7871,18.4325
516.693,1,0.0986695,2,3,0,-516.341,4.51173,-0.776726,31.8817,29.3353,25.9834,24.2957,23.2078,22.5507,23.0143,22.0141,19.1763,19.8561
517.11,0.999207,0.0986695,5,43,0,-516.416,3.74676,-0.34115,26.728,25.7684,24.4311,23.721,23.2485,22.9571,23.1632,22.7155,21.3795,21.7091
517.027,0.968911,0.0986695,5,39,0,-516.738,4.14026,-0.547425,29.9776,28.2694,25.9525,24.7527,23.9663,23.4861,23.8253,23.0908,20.9506,21.4713
516.831,0.996067,0.0986695,4,23,0,-516.637,4.39706,-0.701933,31.4513,29.1721,26.1426,24.6031,23.6054,23.0006,23.4274,22.5054,19.8665,20.5019
515.524,0.790291,0.0986695,5,35,0,-514.964,3.80879,-0.306947,29.7841,28.8202,27.471,26.7515,26.2715,25.9751,26.1848,25.729,24.3634,24.7011
515.962,0.994137,0.0986695,4,27,0,-515.034,4.19482,-0.540688,31.9479,30.1493,27.7075,26.4419,25.612,25.105,25.4632,24.6877,22.4263,22.9768
516.833,0.980786,0.0986695,4,23,0,-515.61,3.85144,-0.429405,26.3409,25.1562,23.5242,22.6668,22.0999,21.7518,21.9979,21.4641,19.8874,20.2741
516.94,0.990023,0.0986695,4,27,0,-516.439,3.67959,-0.28073,27.118,26.3142,25.1852,24.5813,24.1776,23.9279,24.1046,23.7205,22.5664,22.8523
516.061,0.999121,0.0986695,4,31,0,-514.885,3.14758,-0.00904837,22.9968,22.9745,22.942,22.9241,22.9119,22.9042,22.9096,22.8978,22.861,22.8703
514.849,0.720871,0.0986695,4,23,0,-511.515,4.04018,-0.427678,31.8868,30.4583,28.49,27.4557,26.7718,26.3517,26.6486,26.0046,24.1017,24.5685
517.172,0.992174,0.0986695,4,27,0,-514.316,4.02537,-0.49301,28.7631,27.2828,25.2605,24.2064,23.5126,23.0879,23.388,22.7376,20.8306,21.2964
517.153,0.992684,0.0986695,4,19,0,-517.105,4.03385,-0.512537,28.2525,26.7425,24.6849,23.6148,22.9116,22.4815,22.7854,22.127,20.201,20.6708
515.718,0.980389,0.0986695,4,25,0,-514.833,4.86782,-0.969741,35.0673,31.6058,27.1631,24.9784,23.5898,22.759,23.3446,22.0848,18.5894,19.4157
515.409,0.993145,0.0986695,3,13,0,-514.815,4.90653,-1.04162,33.0771,29.5833,25.141,22.9757,21.6067,20.7903,21.3655,20.1296,16.7286,17.5286
515.475,0.998103,0.0986695,2,7,0,-515.177,4.97996,-1.0494,35.225,31.478,26.7187,24.4011,22.9366,22.0636,22.6786,21.3573,17.7243,18.5784
514.73,0.779948,0.0986695,2,3,0,-513.962,5.00783,-1.02755,37.3061,33.4159,28.4606,26.0411,24.5097,23.5959,24.2398,22.856,19.0419,19.94
515.012,0.814723,0.0986695,2,7,0,-513.205,4.90083,-1.05436,32.3274,28.8734,24.4889,22.3551,21.0072,20.204,20.7699,19.5542,16.2136,16.9987
515.822,0.997721,0.0986695,3,11,0,-514.803,4.71064,-0.933225,31.4827,28.4863,24.6221,22.7134,21.497,20.7678,21.2818,20.1755,17.0928,17.8234
515.222,0.828526,0.0986695,3,11,0,-513.955,4.53879,-0.861816,29.1977,26.6217,23.2686,21.5977,20.5273,19.8835,20.3376,19.3592,16.6106,17.2652
513.404,0.995444,0.0986695,5,47,0,-512.356,2.67399,0.333865,22.7643,23.5936,24.8567,25.5847,26.0935,26.4176,26.1875,26.6925,28.3238,27.9029
514.237,0.931475,0.0986695,2,7,0,-512.84,2.58186,0.331464,20.6935,21.4418,22.5812,23.2377,23.6965,23.9887,23.7813,24.2366,25.7068,25.3275
515.301,0.982527,0.0986695,4,23,0,-514.035,2.86319,0.166817,21.947,22.3429,22.9328,23.2659,23.496,23.6414,23.5383,23.764,24.4789,24.2964
516.758,0.955142,0.0986695,5,49,0,-514.145,3.61787,-0.289947,25.1793,24.4089,23.3281,22.7505,22.3647,22.1263,22.295,21.9282,20.8271,21.0997
516.762,0.998649,0.0986695,5,39,0,-516.033,4.32697,-0.698332,29.4654,27.3407,24.5151,23.0787,22.1474,21.5828,21.9813,21.1205,18.656,19.2495
516.88,0.999701,0.0986695,2,7,0,-516.75,4.33994,-0.666034,31.1818,29.0337,26.1648,24.7006,23.7491,23.1714,23.5792,22.6977,20.1645,20.776
517.048,0.999865,0.0986695,4,19,0,-516.783,4.12948,-0.575704,28.544,26.8361,24.528,23.337,22.5579,22.0827,22.4183,21.692,19.5829,20.0951
516.681,0.919588,0.0986695,4,27,0,-516.136,3.91531,-0.397624,29.3105,28.0877,26.3962,25.5041,24.9129,24.5493,24.8064,24.2485,22.5945,23.001
517.031,0.952083,0.0986695,1,3,0,-516.34,3.85889,-0.422633,26.7818,25.5958,23.9606,23.1008,22.5321,22.1827,22.4297,21.8939,20.3101,20.6987
516.957,0.99347,0.0986695,2,3,0,-516.923,3.88181,-0.390837,28.6059,27.4325,25.8077,24.9502,24.3816,24.0318,24.2791,23.7423,22.1495,22.5412
517.08,1,0.0986695,2,3,0,-516.986,3.85397,-0.415767,26.899,25.7267,24.1089,23.2576,22.6942,22.348,22.5928,22.0618,20.4908,20.8764
516.024,0.925125,0.0986695,4,23,0,-515.789,3.47137,-0.13298,26.8873,26.5068,25.9619,25.6651,25.4646,25.3397,25.4281,25.2354,24.6461,24.7936
516.211,1,0.0986695,1,1,0,-515.945,3.47079,-0.138542,26.6706,26.2776,25.715,25.4088,25.202,25.0732,25.1644,24.9658,24.3587,24.5105
515.82,0.909974,0.0986695,4,27,0,-513.584,3.06422,0.0708464,23.5698,23.7494,24.0137,24.1612,24.2624,24.3261,24.2809,24.3796,24.6884,24.6101
515.207,0.534667,0.0986695,3,11,0,-512.079,3.34484,-0.0454751,26.6658,26.5361,26.3483,26.2449,26.1746,26.1306,26.1618,26.0938,25.8838,25.9367
516.442,0.985172,0.0986695,1,3,0,-515.204,3.27851,-0.0733054,24.0333,23.8452,23.5737,23.4248,23.3237,23.2606,23.3053,23.2078,22.9075,22.9829
516.624,0.918665,0.0986695,3,15,0,-515.784,3.36621,-0.120562,24.613,24.2971,23.8438,23.5965,23.4293,23.3251,23.3989,23.2381,22.7456,22.8689
515.796,0.743052,0.0986695,2,3,0,-515.274,3.44207,-0.111152,26.8927,26.5743,26.1169,25.8671,25.698,25.5926,25.6673,25.5046,25.0058,25.1308
516.157,0.996255,0.0986695,3,11,0,-515.402,3.25646,-0.0824968,23.2189,23.0145,22.7198,22.5583,22.4488,22.3805,22.4289,22.3233,21.9985,22.08
515.83,0.871027,0.0986695,1,3,0,-515.13,3.32348,-0.0501999,25.9362,25.7971,25.5956,25.4847,25.4094,25.3622,25.3956,25.3228,25.0979,25.1545
516.335,0.924144,0.0986695,2,7,0,-515.274,3.28984,-0.0950727,23.6024,23.3632,23.0188,22.8303,22.7027,22.623,22.6794,22.5564,22.1786,22.2733
516.639,0.988013,0.0986695,4,19,0,-516.019,3.60609,-0.225746,27.14,26.4912,25.5733,25.079,24.7473,24.5416,24.6872,24.3704,23.4123,23.6505
516.506,0.993179,0.0986695,5,43,0,-515.931,4.35369,-0.724691,29.2043,27.0219,24.1298,22.6642,21.7159,21.1417,21.5469,20.6719,18.1744,18.7748
516.665,0.700228,0.0986695,5,43,0,-510.996,3.39079,-0.13713,24.6671,24.3072,23.7921,23.5116,23.3222,23.2043,23.2878,23.1058,22.5497,22.6888
516.668,0.998711,0.0986695,5,47,0,-515.776,4.52502,-0.784135,31.9862,29.4081,26.0178,24.3123,23.2135,22.5501,23.0181,22.0084,19.1461,19.8314
516.613,0.986773,0.0986695,3,9,0,-516.508,4.55162,-0.798396,32.2214,29.579,26.1108,24.3691,23.2482,22.5719,23.049,22.0199,19.1077,19.8043
515.891,0.860961,0.0986695,3,11,0,-515.401,4.53,-0.839294,29.8369,27.2703,23.9195,22.2452,21.1708,20.5239,20.9801,19.9966,17.2264,17.8871
515.326,0.818585,0.0986695,5,35,0,-510.82,3.06195,0.0955412,24.3143,24.5645,24.9339,25.1407,25.2828,25.3723,25.3089,25.4476,25.8832,25.7726
515.511,0.842026,0.0986695,2,3,0,-514.131,2.99627,0.0680789,21.9392,22.0998,22.3361,22.468,22.5584,22.6152,22.5749,22.663,22.9388,22.8689
515.223,0.866083,0.0986695,2,3,0,-514.329,3.02338,0.117367,24.0947,24.3997,24.8512,25.1046,25.279,25.389,25.311,25.4815,26.0185,25.8819
515.743,0.990087,0.0986695,2,3,0,-515.144,3.00238,0.0872966,22.6545,22.8674,23.1814,23.357,23.4776,23.5535,23.4997,23.6173,23.9865,23.8928
515.643,0.999555,0.0986695,2,7,0,-515.58,2.98113,0.111651,22.9202,23.1961,23.6042,23.8332,23.9907,24.0899,24.0196,24.1735,24.6578,24.5346
515.566,0.967042,0.0986695,3,7,0,-515.458,2.98154,0.119151,23.1633,23.461,23.9017,24.1492,24.3195,24.4269,24.3508,24.5173,25.0419,24.9084
515.129,0.896246,0.0986695,2,7,0,-514.53,2.86285,0.14686,21.3558,21.6945,22.198,22.4817,22.6772,22.8007,22.7132,22.9048,23.5103,23.356
515.745,0.939462,0.0986695,4,19,0,-514.21,3.33055,-0.0513055,26.0813,25.9383,25.7312,25.6173,25.5399,25.4915,25.5258,25.451,25.2201,25.2782
516.012,0.998731,0.0986695,2,7,0,-515.555,3.3285,-0.136893,23.1848,22.8471,22.3637,22.1006,21.9229,21.8122,21.8905,21.7198,21.1979,21.3284
516.084,0.937583,0.0986695,5,39,0,-513.741,4.67995,-0.851531,34.095,31.1213,27.2451,25.3112,24.0714,23.3253,23.8515,22.7175,19.5277,20.2879
515.846,0.994025,0.0986695,3,15,0,-514.708,4.86539,-0.983622,34.3321,30.8972,26.4966,24.3362,22.9646,22.1443,22.7224,21.4791,18.035,18.8484
513.645,0.51914,0.0986695,2,3,0,-513.118,4.77414,-1.02015,29.8286,26.7394,22.8005,20.8755,19.6565,18.9288,19.4415,18.3394,15.2991,16.0154
516.867,0.995889,0.0986695,5,39,0,-513.126,3.87008,-0.379656,28.7027,27.5583,25.9715,25.1327,24.5762,24.2336,24.4759,23.95,22.3877,22.7722
516.874,0.999821,0.0986695,4,31,0,-516.4,4.12482,-0.584423,28.0787,26.374,24.0729,22.8866,22.1112,21.6385,21.9724,21.2499,19.154,19.6627
516.811,0.984733,0.0986695,2,3,0,-516.713,4.15228,-0.542213,30.5545,28.8296,26.4883,25.2752,24.4796,23.9937,24.337,23.5937,21.4268,21.9542
516.958,0.9288,0.0986695,4,31,0,-515.69,3.62367,-0.278569,25.7182,24.9617,23.8988,23.3301,22.9499,22.7147,22.8811,22.5193,21.4319,21.7013
517.181,0.979615,0.0986695,5,37,0,-515.209,4.02101,-0.499037,28.4058,26.9265,24.9072,23.8554,23.1634,22.7399,23.0392,22.3908,20.4909,20.9547
517.181,0.877692,0.0986695,1,3,0,-516.73,4.02101,-0.499037,28.4058,26.9265,24.9072,23.8554,23.1634,22.7399,23.0392,22.3908,20.4909,20.9547
517.181,0.688634,0.0986695,1,3,0,-515.91,4.02101,-0.499037,28.4058,26.9265,24.9072,23.8554,23.1634,22.7399,23.0392,22.3908,20.4909,20.9547
517.181,0.384787,0.0986695,1,3,0,-513.562,4.02101,-0.499037,28.4058,26.9265,24.9072,23.8554,23.1634,22.7399,23.0392,22.3908,20.4909,20.9547
517.002,0.959939,0.0986695,2,3,0,-516.965,3.99687,-0.505344,27.4929,26.0435,24.0667,23.0378,22.3613,21.9473,22.2398,21.6061,19.7507,20.2034
516.395,0.87832,0.0986695,4,23,0,-515.491,4.36621,-0.735707,29.1351,26.9261,24.0029,22.5235,21.5671,20.9883,21.3968,20.5149,18.0011,18.605
516.407,0.998275,0.0986695,3,15,0,-515.762,4.55689,-0.831709,30.9657,28.325,24.8741,23.1481,22.04,21.3725,21.8433,20.8284,17.9671,18.6499
516.062,0.909338,0.0986695,1,1,0,-516.038,4.5367,-0.837089,30.1271,27.542,24.1661,22.4788,21.396,20.7439,21.2038,20.2124,17.419,18.0854
514.855,0.679688,0.0986695,1,3,0,-513.414,4.64099,-0.790047,35.6335,32.7406,28.9394,27.0285,25.7979,25.0552,25.5792,24.4489,21.2469,22.0132
515.681,1,0.0986695,2,3,0,-514.937,4.61757,-0.795004,34.5764,31.7524,28.0442,26.1813,24.982,24.2583,24.7688,23.6676,20.5498,21.2958
516.032,0.984691,0.0986695,4,31,0,-512.936,3.86131,-0.461838,25.4613,24.2318,22.5452,21.6626,21.0805,20.7236,20.9759,20.4289,18.8195,19.2134
516.452,0.818657,0.0986695,2,7,0,-513.596,3.94274,-0.497357,26.327,24.9604,23.0946,22.1225,21.483,21.0915,21.3681,20.7688,19.0122,19.441
516.148,0.831791,0.0986695,2,3,0,-514.548,4.01873,-0.441393,30.6372,29.2216,27.2747,26.2534,25.5787,25.1647,25.4573,24.8226,22.9502,23.4091
514.489,0.746521,0.0986695,2,3,0,-514.29,3.8521,-0.488187,24.3453,23.1043,21.4079,20.5231,19.9406,19.5839,19.8359,19.2896,17.687,18.0785
516.178,0.862093,0.0986695,4,19,0,-512.551,4.14603,-0.621644,27.2735,25.5157,23.1545,21.9428,21.1528,20.6722,21.0116,20.2775,18.1571,18.6704
