# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_model
# start_datetime = 2023-05-02 19:49:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmp3g0x3jh1/7nxfj759.json
# init = 2 (Default)
# random
#   seed = 6022023
# output
#   file = /home/lab5/output/model-20230502194923_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10
# Adaptation terminated
# Step size = 0.0995168
# Diagonal elements of inverse mass matrix:
# 0.242407, 0.0828413
516.807,1,0.0995168,3,15,0,-516.571,3.92744,-0.409551,29.1937,27.94,26.2085,25.2967,24.6929,24.3218,24.5842,24.0149,22.3295,22.7434
516.929,1,0.0995168,4,31,0,-516.474,4.07286,-0.500167,29.8717,28.3126,26.1848,25.0765,24.3476,23.9014,24.2167,23.5336,21.5324,22.0209
516.736,0.999411,0.0995168,4,23,0,-516.436,4.27295,-0.671546,28.9448,26.9349,24.2525,22.8844,21.9957,21.4563,21.8371,21.0141,18.6505,19.2208
516.508,0.801863,0.0995168,2,3,0,-515.167,4.31383,-0.629132,31.9314,29.8495,27.0555,25.6231,24.6897,24.122,24.5229,23.656,21.1541,21.7595
516.508,0.751546,0.0995168,2,3,0,-514.657,4.31383,-0.629132,31.9314,29.8495,27.0555,25.6231,24.6897,24.122,24.5229,23.656,21.1541,21.7595
516.619,1,0.0995168,1,1,0,-516.437,4.30741,-0.629564,31.7087,29.6399,26.8637,25.4405,24.5131,23.9491,24.3474,23.4861,21.0006,21.602
516.249,0.859222,0.0995168,3,11,0,-515.325,4.1446,-0.6188,27.3394,25.5851,23.2278,22.0177,21.2286,20.7484,21.0875,20.3541,18.2348,18.748
515.558,0.974391,0.0995168,3,15,0,-514.855,4.40821,-0.783016,28.5029,26.2086,23.1912,21.6731,20.6949,20.1043,20.521,19.6221,17.0736,17.6838
516.842,0.981006,0.0995168,2,3,0,-515.363,4.42453,-0.732392,31.0236,28.6816,25.581,24.0113,22.9962,22.3818,22.8154,21.8792,19.2095,19.851
516.557,0.958302,0.0995168,3,11,0,-516.32,4.54458,-0.784791,32.589,29.9601,26.5035,24.7647,23.6445,22.9683,23.4454,22.4161,19.4986,20.1971
516.231,0.866711,0.0995168,2,3,0,-515.656,4.5301,-0.827232,30.3301,27.757,24.3923,22.7085,21.6271,20.9756,21.4352,20.4444,17.6499,18.317
516.173,0.997947,0.0995168,2,7,0,-516.011,4.62137,-0.815246,33.7713,30.9459,27.2456,25.3912,24.1992,23.4806,23.9875,22.8945,19.8072,20.5448
515.754,0.893822,0.0995168,5,35,0,-514.976,3.7276,-0.266093,29.0202,28.2043,27.056,26.4406,26.0289,25.7741,25.9544,25.5623,24.3819,24.6746
515.115,0.639602,0.0995168,2,3,0,-512.023,3.63794,-0.350279,23.6782,22.8058,21.5915,20.9473,20.519,20.255,20.4417,20.0361,18.8272,19.1253
514.369,0.961898,0.0995168,5,35,0,-513.561,4.41091,-0.808885,27.5982,25.3065,22.3027,20.7962,19.8273,19.2431,19.6552,18.7664,16.2541,16.8546
516.886,0.997772,0.0995168,4,19,0,-514.514,4.34371,-0.669269,31.1629,29.006,26.1267,24.6577,23.7033,23.1239,23.533,22.649,20.1097,20.7225
516.674,0.899039,0.0995168,2,3,0,-516.257,4.31668,-0.697679,29.1893,27.0864,24.2896,22.8677,21.9458,21.3869,21.7814,20.9292,18.4891,19.0768
516.957,0.994023,0.0995168,3,11,0,-516.579,4.22487,-0.632969,29.0625,27.1564,24.5998,23.2896,22.4362,21.9172,22.2837,21.4912,19.2052,19.7582
516.78,0.845617,0.0995168,4,27,0,-513.621,4.46004,-0.755449,31.1587,28.7355,25.5369,23.9222,22.8796,22.2494,22.6941,21.7343,19.0043,19.6592
516.877,0.997305,0.0995168,3,11,0,-516.75,4.38836,-0.716584,30.5674,28.3078,25.31,23.7894,22.8049,22.2086,22.6295,21.7206,19.1239,19.7485
516.864,0.997958,0.0995168,2,3,0,-516.863,4.40061,-0.709847,31.2273,28.9398,25.9023,24.3604,23.3615,22.7563,23.1835,22.2609,19.6231,20.2579
517.18,0.765594,0.0995168,4,23,0,-515.176,3.99382,-0.485122,28.1686,26.7416,24.79,23.7716,23.1011,22.6904,22.9806,22.3516,20.5057,20.9568
517.038,0.999438,0.0995168,5,51,0,-517.031,4.25649,-0.638401,29.7768,27.8076,25.1684,23.8167,22.9366,22.4015,22.7793,21.9624,19.6074,20.1769
516.314,0.650203,0.0995168,3,11,0,-514.353,4.4741,-0.723436,32.9972,30.5355,27.2726,25.619,24.5488,23.9008,24.3582,23.3707,20.5517,21.2294
515.57,0.957569,0.0995168,3,11,0,-515.293,4.66611,-0.82322,34.938,31.9876,28.1277,26.1952,24.9537,24.2056,24.7333,23.5955,20.3848,21.1515
516.342,0.962671,0.0995168,2,7,0,-515.131,4.66886,-0.882024,32.3577,29.4391,25.65,23.7666,22.5618,21.8379,22.3484,21.2487,18.1665,18.8996
512.982,0.972953,0.0995168,5,63,0,-512.776,2.3519,0.484232,20.2127,21.2893,22.9622,23.944,24.6377,25.0828,24.7666,25.4622,27.7499,27.1538
513.432,0.999138,0.0995168,3,11,0,-512.811,2.40903,0.416464,19.5282,20.4195,21.7921,22.5911,23.1529,23.5122,23.257,23.8178,25.647,25.1725
515.698,0.999974,0.0995168,5,39,0,-512.637,4.87258,-1.01086,33.3298,29.9077,25.5391,23.4016,22.0472,21.2383,21.8083,20.5829,17.1991,17.9968
515.082,0.838926,0.0995168,2,7,0,-514.393,4.90033,-0.964514,36.4828,32.9,28.2985,26.0342,24.5945,23.7329,24.3402,23.0336,19.406,20.2639
514.646,0.99009,0.0995168,3,11,0,-514.596,4.98841,-1.01152,37.3895,33.5482,28.6449,26.246,24.726,23.8183,24.4579,23.0828,19.2857,20.1807
515.492,1,0.0995168,1,3,0,-514.81,4.96779,-1.03751,35.3625,31.6412,26.9072,24.5985,23.1384,22.2675,22.8811,21.5626,17.9325,18.7867
515.439,0.943246,0.0995168,2,3,0,-515.06,4.98023,-1.06552,34.4752,30.7548,26.0392,23.7475,22.301,21.4394,22.0463,20.7427,17.165,18.0052
516.102,0.994896,0.0995168,3,15,0,-514.971,4.77674,-0.937422,33.4437,30.247,26.1269,24.0928,22.7968,22.0202,22.5677,21.3893,18.1076,18.8852
516.816,0.971938,0.0995168,5,47,0,-515.898,3.49708,-0.18524,25.7063,25.201,24.4822,24.0932,23.8314,23.6687,23.7839,23.5332,22.7712,22.9612
516.177,0.999374,0.0995168,5,33,0,-515.593,3.16838,0.00151227,23.8177,23.8215,23.8272,23.8303,23.8324,23.8337,23.8328,23.8349,23.8413,23.8397
516.957,0.918595,0.0995168,4,17,0,-515.728,3.58116,-0.24244,25.8812,25.2174,24.2803,23.7766,23.439,23.2299,23.3779,23.0559,22.0838,22.3253
517.006,0.998409,0.0995168,3,15,0,-516.941,3.62691,-0.271512,26.049,25.302,24.2513,23.6886,23.3123,23.0794,23.2442,22.8859,21.8081,22.0753
515.54,0.943666,0.0995168,4,27,0,-513.216,2.97491,0.123376,23.142,23.4501,23.9064,24.1628,24.3392,24.4505,24.3716,24.5442,25.0882,24.9498
515.599,0.988876,0.0995168,2,3,0,-515.458,2.96207,0.120411,22.7552,23.0508,23.4885,23.7343,23.9034,24.0101,23.9345,24.0999,24.6211,24.4885
515.601,0.993483,0.0995168,2,3,0,-515.574,2.95619,0.112895,22.3934,22.6659,23.0692,23.2955,23.4511,23.5492,23.4797,23.6318,24.1106,23.9889
513.445,0.696621,0.0995168,5,35,0,-510.903,4.70926,-0.988624,29.1713,26.2387,22.484,20.6419,19.4727,18.7737,19.2663,18.2069,15.2739,15.9664
514.827,1,0.0995168,2,3,0,-513.655,4.79896,-0.890227,36.4474,33.1308,28.8296,26.6937,25.3283,24.5081,25.0864,23.8409,20.353,21.1821
515.328,1,0.0995168,1,1,0,-514.761,4.77956,-0.890654,35.7264,32.4739,28.2561,26.1618,24.8229,24.0188,24.5858,23.3645,19.9448,20.7576
516.197,0.95558,0.0995168,2,3,0,-515.052,4.73888,-0.917195,33.0936,29.9954,25.9915,24.0099,22.7455,21.9871,22.5218,21.3705,18.1569,18.9193
516.434,0.993534,0.0995168,5,43,0,-515.307,3.28162,-0.0783246,23.9452,23.745,23.4563,23.2979,23.1906,23.1235,23.171,23.0674,22.7486,22.8287
517.067,0.977424,0.0995168,5,35,0,-515.829,3.97134,-0.486253,27.5002,26.1038,24.1945,23.1983,22.5425,22.1408,22.4246,21.8095,20.0043,20.4454
516.91,0.889492,0.0995168,4,19,0,-516.118,4.17583,-0.610251,28.5345,26.728,24.2978,23.049,22.2341,21.738,22.0884,21.3306,19.1387,19.6698
515.795,0.779989,0.0995168,2,3,0,-515.546,4.28322,-0.589848,32.6574,30.6568,27.9584,26.5682,25.6598,25.1062,25.4972,24.6512,22.1985,22.7936
516.88,0.995413,0.0995168,4,23,0,-515.293,4.39803,-0.71201,31.0559,28.7743,25.7455,24.2083,23.2127,22.6096,23.0353,22.1159,19.4878,20.1201
515.269,0.978819,0.0995168,5,51,0,-515.072,2.90834,0.165607,22.9232,23.3336,23.9451,24.2905,24.5289,24.6796,24.5727,24.8066,25.5474,25.3583
514.102,0.971452,0.0995168,3,11,0,-513.822,2.59403,0.299047,20.049,20.702,21.692,22.2602,22.6563,22.9082,22.7294,23.1216,24.3834,24.0585
513.637,0.934522,0.0995168,3,11,0,-512.8,2.4484,0.411931,20.1883,21.0996,22.5019,23.3178,23.8913,24.2579,23.9976,24.5698,26.4355,25.9516
512.36,0.659361,0.0995168,2,3,0,-510.983,2.53842,0.421243,22.3697,23.4028,24.9945,25.9216,26.5737,26.9909,26.6947,27.3458,29.471,28.9194
515.833,0.949162,0.0995168,5,43,0,-510.018,3.88772,-0.482212,25.4328,24.1518,22.3994,21.4847,20.8822,20.5132,20.774,20.2088,18.5494,18.9549
516.296,0.995005,0.0995168,4,27,0,-515.251,3.90427,-0.379212,29.7191,28.5355,26.8943,26.0268,25.4511,25.0967,25.3473,24.8033,23.1872,23.5849
515.54,0.990285,0.0995168,5,47,0,-513.09,4.56319,-0.866923,29.7133,27.077,23.6477,21.9399,20.8463,20.1886,20.6524,19.6532,16.8476,17.5155
513.95,0.832317,0.0995168,2,7,0,-513.23,4.49333,-0.861825,27.8999,25.4384,22.2343,20.6377,19.6149,18.9997,19.4335,18.4987,15.8722,16.4977
516.61,0.86289,0.0995168,2,3,0,-513.09,4.50424,-0.793785,30.9224,28.4006,25.0886,23.4245,22.353,21.7065,22.1626,21.1787,18.3928,19.0594
516.616,0.995377,0.0995168,2,7,0,-516.404,4.55435,-0.80892,31.8532,29.2081,25.741,24.0021,22.8838,22.2095,22.6852,21.6594,18.7597,19.4528
517.181,0.955964,0.0995168,4,23,0,-516.112,4.02333,-0.500142,28.4291,26.9454,24.9204,23.8657,23.172,22.7474,23.0474,22.3974,20.4929,20.9578
516.865,0.997674,0.0995168,5,35,0,-516.771,4.40273,-0.712,31.2028,28.9104,25.8673,24.3229,23.3226,22.7166,23.1443,22.2206,19.5801,20.2154
515.542,0.652363,0.0995168,2,3,0,-515.108,4.35273,-0.752949,28.083,25.9059,23.0313,21.5796,20.6423,20.0755,20.4754,19.6122,17.1564,17.7456
515.288,0.981149,0.0995168,2,3,0,-514.883,4.36493,-0.765399,27.9533,25.7518,22.8498,21.3866,20.4426,19.8721,20.2746,19.4061,16.9385,17.5301
516.6,0.98938,0.0995168,3,11,0,-515.11,4.5025,-0.757388,32.425,29.897,26.5611,24.8774,23.7906,23.1336,23.5972,22.5966,19.7515,20.4339
517.06,0.859159,0.0995168,4,27,0,-514.131,3.87683,-0.394735,28.3143,27.1415,25.5185,24.6622,24.0947,23.7456,23.9924,23.4567,21.8679,22.2585
516.982,0.990943,0.0995168,4,23,0,-516.905,3.95931,-0.484999,27.2175,25.8389,23.9537,22.9699,22.3222,21.9254,22.2058,21.5982,19.8149,20.2507
516.961,0.971838,0.0995168,5,35,0,-516.374,3.83609,-0.41349,26.5035,25.3547,23.7688,22.934,22.3814,22.0418,22.2819,21.761,20.2196,20.5981
516.289,0.892812,0.0995168,4,19,0,-515.648,3.68767,-0.351458,24.846,23.9276,22.6494,21.9714,21.5207,21.2428,21.4393,21.0126,19.7405,20.0542
517.044,0.992251,0.0995168,4,27,0,-516.034,4.02786,-0.480376,29.3313,27.8594,25.8454,24.7939,24.1013,23.6769,23.9768,23.3269,21.4185,21.8849
516.198,0.891958,0.0995168,2,3,0,-516.052,3.93526,-0.500526,26.019,24.6601,22.8054,21.8395,21.2042,20.8154,21.0901,20.4948,18.7509,19.1766
516.747,0.995778,0.0995168,4,27,0,-515.932,4.09599,-0.574271,27.6576,26.0067,23.7753,22.6236,21.8702,21.4107,21.7352,21.0328,18.9926,19.4881
516.778,0.992389,0.0995168,4,27,0,-516.529,3.90137,-0.393446,29.0685,27.8683,26.2071,25.3305,24.7495,24.392,24.6447,24.0963,22.4693,22.8693
516.416,0.894826,0.0995168,1,1,0,-516.338,3.9173,-0.39009,29.6693,28.4546,26.7724,25.8845,25.2957,24.9335,25.1896,24.6337,22.9842,23.3898
516.933,0.895043,0.0995168,4,31,0,-513.853,4.30556,-0.647358,30.8979,28.827,26.0545,24.6362,23.7132,23.1524,23.5484,22.6923,20.2267,20.8226
517.138,0.997115,0.0995168,4,23,0,-516.669,4.05543,-0.526503,28.3291,26.7749,24.6609,23.5634,22.8429,22.4025,22.7137,22.0398,20.0715,20.5511
516.141,0.742366,0.0995168,2,3,0,-515.775,4.12225,-0.501996,31.3067,29.6669,27.4295,26.2644,25.4981,25.0292,25.3605,24.6426,22.5398,23.053
517.067,1,0.0995168,3,15,0,-516.177,4.23485,-0.623041,29.7504,27.8288,25.248,23.9239,23.0607,22.5355,22.9063,22.1043,19.7879,20.3487
516.97,0.833701,0.0995168,2,3,0,-516.06,4.20852,-0.623522,28.9586,27.0867,24.5729,23.2832,22.4425,21.931,22.2922,21.5111,19.2552,19.8013
515.811,0.919939,0.0995168,5,35,0,-514.814,3.25033,-0.0933847,22.74,22.5136,22.1875,22.0091,21.8882,21.8128,21.8662,21.7497,21.3918,21.4816
516.844,0.99974,0.0995168,3,13,0,-515.787,3.50531,-0.193076,25.6459,25.1207,24.3743,23.9708,23.6994,23.5308,23.6501,23.3903,22.6015,22.7981
517.019,0.999988,0.0995168,5,47,0,-516.723,4.28745,-0.650539,30.2133,28.1786,25.4558,24.0635,23.1577,22.6073,22.9959,22.1558,19.7374,20.3217
517.02,0.972715,0.0995168,4,27,0,-516.401,3.9026,-0.449451,26.9826,25.7137,23.9703,23.0566,22.4534,22.0834,22.3449,21.7777,20.1063,20.5157
514.642,0.74982,0.0995168,4,23,0,-513.578,4.3547,-0.610371,34.1176,31.9573,29.051,27.5576,26.5832,25.9899,26.4089,25.5027,22.8816,23.5167
516.97,1,0.0995168,3,11,0,-514.954,4.271,-0.627365,30.6659,28.6719,25.9953,24.6228,23.7283,23.1842,23.5684,22.7376,20.3392,20.9196
516.099,0.793601,0.0995168,5,39,0,-514.198,3.52621,-0.258744,23.9634,23.3081,22.3848,21.8895,21.558,21.3528,21.498,21.1821,20.2304,20.4665
516.204,0.991164,0.0995168,4,31,0,-514.471,4.18141,-0.538864,31.6001,29.8269,27.419,26.1708,25.3521,24.8519,25.2053,24.4401,22.2087,22.7519
516.388,1,0.0995168,2,3,0,-516.182,4.08973,-0.583639,27.1391,25.4936,23.2721,22.1269,21.3781,20.9217,21.2441,20.5465,18.5226,19.0138
516.221,0.936029,0.0995168,4,31,0,-513.249,3.36899,-0.0869127,25.8299,25.5904,25.2454,25.0564,24.9282,24.8483,24.9049,24.7814,24.4016,24.4969
514.848,0.771577,0.0995168,5,35,0,-513.658,3.89006,-0.503961,24.754,23.4525,21.6771,20.7528,20.145,19.7731,20.0359,19.4665,17.7992,18.2061
515.335,0.99612,0.0995168,4,27,0,-513.887,3.59878,-0.322252,23.648,22.8452,21.7237,21.1267,20.729,20.4834,20.6571,20.2798,19.1512,19.43
516.733,0.971611,0.0995168,4,31,0,-514.75,3.82508,-0.418146,26.049,24.9074,23.3325,22.504,21.9558,21.6189,21.8571,21.3404,19.8124,20.1875
516.556,0.98375,0.0995168,4,27,0,-516.085,4.18311,-0.630313,27.974,26.1467,23.695,22.4382,21.6193,21.1213,21.473,20.7125,18.518,19.049
516.195,0.85598,0.0995168,4,31,0,-514.27,3.60724,-0.305539,24.3937,23.6078,22.5075,21.9207,21.5292,21.2874,21.4584,21.0866,19.9724,20.248
516.76,1,0.0995168,1,1,0,-516.326,3.63063,-0.297934,25.2289,24.4361,23.3249,22.7317,22.3357,22.091,22.2641,21.8879,20.7593,21.0386
517.076,0.999892,0.0995168,5,35,0,-516.424,4.1921,-0.586251,29.9586,28.1342,25.6722,24.4033,23.5739,23.0684,23.4254,22.6529,20.412,20.9558
517.041,0.999974,0.0995168,5,47,0,-516.466,3.66227,-0.29235,26.2372,25.4279,24.2928,23.6864,23.2815,23.0312,23.2082,22.8233,21.6681,21.954
516.953,0.975651,0.0995168,2,7,0,-516.848,3.63328,-0.285824,25.7133,24.9375,23.8486,23.2665,22.8775,22.637,22.8072,22.4373,21.3263,21.6014
515.552,0.787134,0.0995168,2,3,0,-514.988,3.73414,-0.265442,29.2363,28.4163,27.2621,26.6435,26.2297,25.9735,26.1547,25.7606,24.5738,24.8681
514.127,0.651238,0.0995168,4,27,0,-507.886,3.33371,-0.01936,27.318,27.2613,27.179,27.1336,27.1026,27.0832,27.0969,27.0669,26.974,26.9974
516.421,1,0.0995168,2,3,0,-513.696,3.31408,-0.106216,23.8202,23.5506,23.163,22.9513,22.808,22.7186,22.7819,22.6439,22.2205,22.3266
516.158,0.985943,0.0995168,4,19,0,-515.799,3.25818,-0.0308514,24.9402,24.8579,24.7384,24.6725,24.6276,24.5996,24.6195,24.576,24.4417,24.4755
516.135,0.973005,0.0995168,2,5,0,-515.834,3.17428,-0.0235796,23.1597,23.1013,23.0164,22.9695,22.9376,22.9176,22.9317,22.9008,22.8051,22.8292
516.135,0.790896,0.0995168,1,3,0,-515.321,3.17428,-0.0235796,23.1597,23.1013,23.0164,22.9695,22.9376,22.9176,22.9317,22.9008,22.8051,22.8292
515.467,0.902134,0.0995168,3,15,0,-514.783,3.18555,-0.0627084,22.2159,22.0671,21.852,21.7338,21.6536,21.6034,21.6389,21.5615,21.3226,21.3826
514.432,0.943113,0.0995168,3,11,0,-514.258,3.03513,0.00646661,20.9863,21.0009,21.0221,21.0338,21.0419,21.0469,21.0433,21.0511,21.0753,21.0692
516.724,0.871527,0.0995168,5,35,0,-511.772,4.0811,-0.566856,27.5231,25.9009,23.706,22.5721,21.8299,21.3772,21.697,21.0047,18.9922,19.4812
515.668,0.913615,0.0995168,2,3,0,-515.627,4.17913,-0.524673,32.1388,30.3815,27.9908,26.7494,25.9343,25.436,25.788,25.0255,22.798,23.3409
516.444,1,0.0995168,2,7,0,-515.557,4.1385,-0.520227,31.0451,29.3616,27.0699,25.8793,25.0973,24.6191,24.9569,24.2252,22.0863,22.6077
517.133,0.984534,0.0995168,2,3,0,-516.377,4.10549,-0.55323,28.7268,27.0731,24.8317,23.6718,22.9119,22.448,22.7757,22.0662,20.0003,20.5028
517.14,1,0.0995168,2,3,0,-517.132,4.10521,-0.55185,28.7724,27.12,24.8801,23.7208,22.9612,22.4974,22.825,22.1157,20.0502,20.5526
516.836,0.978186,0.0995168,5,35,0,-516.419,4.39315,-0.699669,31.4246,29.1544,26.1359,24.6017,23.6071,23.0042,23.4298,22.5105,19.8791,20.5127
516.743,0.9847,0.0995168,2,7,0,-516.679,4.33951,-0.705847,29.5356,27.3837,24.5249,23.0729,22.1321,21.5619,21.9643,21.0951,18.6087,19.2072
516.311,0.713169,0.0995168,4,27,0,-514.202,4.12596,-0.508799,31.1355,29.4832,27.2306,26.0586,25.2882,24.8169,25.1499,24.4285,22.317,22.8321
516.942,1,0.0995168,2,7,0,-516.397,4.08822,-0.560454,27.9606,26.3306,24.1235,22.9823,22.235,21.779,22.1011,21.4038,19.3751,19.8683
516.939,0.925169,0.0995168,2,3,0,-516.332,4.1065,-0.57072,28.0842,26.4179,24.1647,23.0012,22.2398,21.7754,22.1034,21.3934,19.3304,19.8316
516.278,0.837136,0.0995168,1,1,0,-516.271,4.08824,-0.586113,27.0083,25.364,23.1449,22.0012,21.2536,20.7979,21.1198,20.4234,18.4035,18.8937
516.678,0.944497,0.0995168,2,3,0,-515.797,4.21726,-0.576083,31.1469,29.282,26.7621,25.4617,24.6111,24.0924,24.4587,23.6658,21.3633,21.9225
516.859,0.89265,0.0995168,2,3,0,-515.822,4.19827,-0.625261,28.596,26.7426,24.2541,22.9777,22.1457,21.6396,21.997,21.2241,18.9925,19.5326
516.858,0.961701,0.0995168,4,19,0,-515.906,4.41405,-0.725944,30.9687,28.6507,25.5792,24.023,23.0161,22.4065,22.8367,21.9078,19.2567,19.8939
516.067,0.948414,0.0995168,4,21,0,-514.833,4.75013,-0.937419,32.5659,29.4532,25.4412,23.4604,22.1985,21.4423,21.9754,20.828,17.6324,18.3895
515.571,0.977358,0.0995168,5,41,0,-514.753,3.01369,0.0585914,22.0403,22.1791,22.383,22.4967,22.5746,22.6236,22.5889,22.6647,22.9019,22.8418
515.453,0.99952,0.0995168,3,11,0,-515.088,2.92919,0.144669,22.7531,23.1086,23.6367,23.9343,24.1394,24.2688,24.177,24.3779,25.0127,24.8509
515.109,0.928046,0.0995168,3,11,0,-514.475,2.86902,0.189798,22.7719,23.2398,23.9391,24.3352,24.6092,24.7825,24.6596,24.9288,25.7838,25.5652
514.909,0.8258,0.0995168,4,19,0,-513.357,3.22045,0.0265153,25.9529,26.0267,26.1348,26.1948,26.2358,26.2615,26.2433,26.2831,26.4072,26.3758
516.058,1,0.0995168,2,3,0,-515.053,3.16136,-0.0201025,22.9701,22.9206,22.8488,22.8091,22.7821,22.7651,22.7771,22.751,22.6698,22.6903
516.49,0.999698,0.0995168,4,19,0,-516.048,3.36613,-0.138612,24.0181,23.664,23.1571,22.8812,22.6949,22.5789,22.661,22.4821,21.9351,22.0719
516.13,0.816927,0.0995168,2,3,0,-515.592,3.43256,-0.115939,26.4663,26.1395,25.6703,25.4143,25.2411,25.1331,25.2096,25.0429,24.5323,24.6602
516.178,1,0.0995168,1,1,0,-515.997,3.42708,-0.114745,26.3643,26.0421,25.5795,25.327,25.1561,25.0496,25.125,24.9607,24.4569,24.5831
516.556,0.961953,0.0995168,1,3,0,-515.905,3.36983,-0.135782,24.1994,23.8498,23.3493,23.0768,22.8927,22.778,22.8592,22.6823,22.1417,22.2769
516.833,0.990359,0.0995168,4,23,0,-515.927,3.61549,-0.283868,25.3266,24.5677,23.5021,22.9323,22.5515,22.3161,22.4827,22.1205,21.0325,21.302
516.849,0.9984,0.0995168,5,39,0,-514.542,4.26309,-0.612957,31.0224,29.05,26.3975,25.0349,24.146,23.6049,23.987,23.1605,20.7706,21.3495
516.573,0.970981,0.0995168,5,43,0,-516.026,3.60632,-0.223095,27.2436,26.6,25.689,25.1982,24.8688,24.6645,24.8091,24.4945,23.5425,23.7793
516.686,0.822752,0.0995168,2,7,0,-515.258,3.54792,-0.198118,26.5805,26.0221,25.2291,24.8006,24.5125,24.3336,24.4602,24.1845,23.348,23.5564
516.767,0.999998,0.0995168,3,11,0,-516.585,3.4587,-0.179231,24.9402,24.4657,23.7902,23.4244,23.1781,23.025,23.1334,22.8974,22.1797,22.3587
517.033,0.956785,0.0995168,5,43,0,-515.859,4.04503,-0.489828,29.4607,27.954,25.8949,24.8211,24.1142,23.6814,23.9873,23.3245,21.3803,21.8552
517.144,0.880335,0.0995168,2,3,0,-516.258,3.98073,-0.484281,27.8339,26.4261,24.5008,23.496,22.8344,22.4292,22.7155,22.0949,20.2732,20.7183
516.599,0.937291,0.0995168,5,43,0,-516.094,3.76896,-0.312292,28.4149,27.4796,26.1713,25.4741,25.0091,24.722,24.9251,24.4838,23.1622,23.4889
516.968,1,0.0995168,1,1,0,-516.702,3.75568,-0.322351,27.6614,26.7221,25.4099,24.7115,24.2461,23.9588,24.162,23.7205,22.4001,22.7263
516.968,0.787667,0.0995168,1,3,0,-516.231,3.75568,-0.322351,27.6614,26.7221,25.4099,24.7115,24.2461,23.9588,24.162,23.7205,22.4001,22.7263
514.621,0.570243,0.0995168,1,3,0,-514.535,3.81885,-0.296601,30.5087,29.5541,28.2161,27.5017,27.0247,26.73,26.9385,26.4853,25.1257,25.4621
516.982,0.941476,0.0995168,2,3,0,-514.318,3.7125,-0.335562,26.0236,25.1044,23.8224,23.1411,22.6876,22.4078,22.6057,22.1759,20.8924,21.2092
517.158,0.988634,0.0995168,5,43,0,-516.767,4.10161,-0.543009,29.0135,27.3733,25.1471,23.9937,23.2375,22.7756,23.1019,22.3953,20.3355,20.8369
516.562,0.907688,0.0995168,5,35,0,-516.031,3.67812,-0.261138,27.8047,27.0373,25.9566,25.3771,24.9892,24.7491,24.919,24.5495,23.4365,23.7126
514.58,0.787705,0.0995168,2,3,0,-514.338,3.61236,-0.3452,23.2392,22.3952,21.2196,20.5956,20.1805,19.9245,20.1055,19.7124,18.5397,18.8289
516.559,0.689889,0.0995168,2,3,0,-513.12,3.68982,-0.267382,27.8957,27.1077,25.9988,25.4046,25.0071,24.7611,24.9352,24.5567,23.4173,23.6998
515.702,0.7644,0.0995168,1,1,0,-515.613,3.71982,-0.260594,29.0101,28.2111,27.0858,26.4823,26.0784,25.8283,26.0052,25.6204,24.4612,24.7488
515.426,0.98374,0.0995168,2,3,0,-515.304,3.56069,-0.297283,23.5455,22.8071,21.7722,21.2197,20.8509,20.6229,20.7842,20.4337,19.3824,19.6426
515.289,0.991569,0.0995168,3,11,0,-514.934,3.42391,-0.217126,22.8848,22.3584,21.6128,21.2108,20.9409,20.7735,20.892,20.6341,19.8532,20.0475
515.289,0.777261,0.0995168,1,1,0,-514.305,3.42391,-0.217126,22.8848,22.3584,21.6128,21.2108,20.9409,20.7735,20.892,20.6341,19.8532,20.0475
516.171,0.996158,0.0995168,2,7,0,-515.219,3.57629,-0.193326,27.523,26.9586,26.1567,25.7231,25.4314,25.2503,25.3785,25.0994,24.2519,24.4631
515.946,1,0.0995168,4,19,0,-515.619,3.26431,-0.0974857,22.9327,22.6944,22.3514,22.1638,22.0367,21.9574,22.0136,21.8911,21.5152,21.6095
515.941,0.923748,0.0995168,4,27,0,-513.573,3.6604,-0.344911,24.3924,23.5072,22.2742,21.6197,21.1844,20.9159,21.1058,20.6934,19.4633,19.7668
515.85,0.988094,0.0995168,4,31,0,-514.599,3.98277,-0.536948,25.9744,24.5219,22.549,21.526,20.855,20.445,20.7346,20.1074,18.2778,18.7233
