# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_model
# start_datetime = 2023-05-02 19:49:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmp3g0x3jh1/7nxfj759.json
# init = 2 (Default)
# random
#   seed = 6022023
# output
#   file = /home/lab5/output/model-20230502194923_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10
# Adaptation terminated
# Step size = 0.0908687
# Diagonal elements of inverse mass matrix:
# 0.24776, 0.0841698
515.491,0.994162,0.0908687,3,7,0,-515.452,4.92473,-1.04446,33.5555,30.002,25.4855,23.2848,21.8937,21.0643,21.6486,20.393,16.9389,17.7513
514.143,0.967435,0.0908687,3,11,0,-513.831,5.18098,-1.21369,34.4923,30.2854,25.0551,22.559,21.0006,20.079,20.7276,19.3373,15.5863,16.4582
513.722,0.936114,0.0908687,3,7,0,-513.399,5.19216,-1.12672,39.2307,34.7684,29.1573,26.4508,24.7501,23.7402,24.4514,22.9251,18.7658,19.7385
514.129,1,0.0908687,2,3,0,-513.556,5.06954,-1.16224,33.0768,29.2031,24.3546,22.0261,20.5668,19.7017,20.3108,19.0043,15.4585,16.2857
515.077,0.997648,0.0908687,4,19,0,-513.367,4.7757,-0.990034,31.1162,27.9838,23.9741,22.0072,20.759,20.0128,20.5386,19.4078,16.2772,17.0162
516.038,1,0.0908687,2,3,0,-515.064,4.79508,-0.952644,33.3693,30.1306,25.9645,23.9115,22.605,21.8226,22.3741,21.1874,17.8883,18.6691
515.76,0.958299,0.0908687,2,3,0,-515.689,4.81412,-0.931145,35.0135,31.6881,27.3985,25.2791,23.9282,23.1184,23.6893,22.4604,19.0356,19.8474
511.389,0.750411,0.0908687,4,23,0,-510.218,5.22761,-1.29752,32.2681,28.079,22.9275,20.4944,18.9844,18.0951,18.7208,17.3816,13.8028,14.6298
513.639,0.975404,0.0908687,1,3,0,-511.706,5.28849,-1.2784,35.1916,30.6858,25.131,22.5012,20.867,19.9035,20.5814,19.13,15.2429,16.1424
513.512,0.954019,0.0908687,2,3,0,-513.179,5.32417,-1.21529,39.7167,34.8666,28.8379,25.9614,24.1656,23.1038,23.8512,22.2493,17.9283,18.9326
512.653,0.599177,0.0908687,2,3,0,-508.984,5.28853,-1.16821,40.8436,36.0372,30.0261,27.1413,25.3342,24.2632,25.0172,23.4,19.0139,20.0367
515.893,0.980913,0.0908687,5,47,0,-507.12,3.09929,0.0150635,22.6383,22.6749,22.7283,22.758,22.7782,22.7909,22.7819,22.8015,22.8626,22.8472
516.824,0.875202,0.0908687,5,43,0,-514.385,3.85703,-0.370311,28.6909,27.5745,26.0247,25.2047,24.6601,24.3248,24.5619,24.0471,22.5158,22.8929
516.641,0.844171,0.0908687,4,27,0,-514.758,3.70088,-0.276492,27.8606,27.0471,25.9038,25.2919,24.8828,24.6297,24.8087,24.4194,23.2488,23.5389
516.047,0.925836,0.0908687,4,23,0,-514.239,3.26047,-0.0266294,25.1405,25.0689,24.9648,24.9074,24.8683,24.8438,24.8612,24.8233,24.7062,24.7357
515.639,0.775374,0.0908687,2,3,0,-514.042,3.13779,-0.0252661,22.279,22.2188,22.1313,22.083,22.0501,22.0295,22.0441,22.0122,21.9137,21.9385
516.19,0.998202,0.0908687,1,3,0,-515.667,3.16642,-0.00614113,23.5263,23.5108,23.4883,23.4758,23.4673,23.462,23.4658,23.4575,23.4319,23.4384
516.144,0.947204,0.0908687,2,3,0,-515.791,3.1556,0.00918031,23.7601,23.7835,23.8176,23.8365,23.8494,23.8575,23.8518,23.8643,23.9033,23.8934
515.924,0.972936,0.0908687,3,11,0,-515.827,3.15748,0.0266937,24.375,24.4449,24.547,24.6037,24.6425,24.6668,24.6496,24.6873,24.8046,24.7749
516.589,0.926372,0.0908687,5,47,0,-514.771,4.16643,-0.619865,27.9027,26.1093,23.6997,22.4629,21.6565,21.1658,21.5123,20.7628,18.5975,19.1218
517.078,0.999831,0.0908687,2,3,0,-516.663,4.19246,-0.58687,29.9444,28.119,25.6559,24.3865,23.5568,23.0511,23.4083,22.6354,20.3941,20.938
516.824,0.96551,0.0908687,2,3,0,-516.778,4.21763,-0.582992,30.869,28.9993,26.4751,25.1736,24.3227,23.804,24.1703,23.3775,21.0772,21.6356
516.054,0.709478,0.0908687,2,3,0,-514.644,4.20992,-0.552004,31.9417,30.1069,27.6196,26.3323,25.4888,24.9739,25.3376,24.55,22.2565,22.8144
516.783,1,0.0908687,2,7,0,-516.135,4.16351,-0.610185,28.1874,26.4031,24.0027,22.7692,21.9643,21.4743,21.8203,21.0718,18.9068,19.4313
516.967,0.984513,0.0908687,4,23,0,-516.335,3.96833,-0.440801,29.1546,27.8093,25.9589,24.9881,24.3468,23.9532,24.2314,23.628,21.8481,22.2843
516.887,0.941168,0.0908687,5,43,0,-515.762,4.11623,-0.578988,28.0436,26.3564,24.0773,22.9016,22.1327,21.6639,21.995,21.2785,19.1983,19.7034
515.453,0.782643,0.0908687,1,3,0,-515.386,4.07249,-0.597402,26.1836,24.5598,22.3716,21.2453,20.5098,20.0617,20.3781,19.6935,17.7102,18.1912
517.041,1,0.0908687,2,3,0,-515.413,4.14106,-0.582398,28.6164,26.8849,24.5469,23.3415,22.5533,22.0728,22.4122,21.6778,19.5467,20.064
515.706,0.844974,0.0908687,4,19,0,-515.338,4.00823,-0.425083,30.9929,29.6127,27.7102,26.7102,26.0489,25.6427,25.9298,25.3069,23.4659,23.9176
515.819,1,0.0908687,2,3,0,-515.293,3.87087,-0.472705,25.3313,24.0799,22.3659,21.4702,20.8799,20.5181,20.7738,20.2196,18.5907,18.989
515.724,0.9976,0.0908687,4,31,0,-515.488,3.76445,-0.286092,29.3065,28.4216,27.1794,26.5153,26.0717,25.7973,25.9914,25.5695,24.3022,24.6161
514.337,0.893941,0.0908687,2,3,0,-514.179,3.79023,-0.27593,30.4878,29.5994,28.3507,27.6823,27.2355,26.959,27.1546,26.7293,25.4505,25.7674
515.553,1,0.0908687,4,19,0,-514.013,4.0204,-0.56538,25.9539,24.4279,22.3631,21.2961,20.5977,20.1716,20.4726,19.821,17.9266,18.387
514.811,0.853517,0.0908687,1,1,0,-514.612,4.00475,-0.571069,25.3551,23.8499,21.8145,20.7635,20.0758,19.6563,19.9526,19.3113,17.448,17.9006
514.2,0.881155,0.0908687,1,1,0,-513.811,4.00288,-0.58048,24.9878,23.4807,21.4453,20.3955,19.709,19.2905,19.5861,18.9464,17.0897,17.5404
514.299,1,0.0908687,2,7,0,-513.616,4.23751,-0.534887,33.6039,31.7317,29.1882,27.869,27.0035,26.4747,26.8483,26.0392,23.6785,24.2534
514.597,0.992549,0.0908687,5,35,0,-512.309,3.47061,-0.259837,22.634,22.0124,21.1368,20.6672,20.3529,20.1583,20.296,19.9965,19.0943,19.3182
516.838,0.992276,0.0908687,2,3,0,-514.58,3.51583,-0.21456,25.1754,24.6031,23.7922,23.3548,23.0611,22.8789,23.0079,22.7272,21.8771,22.0886
516.944,0.934985,0.0908687,5,39,0,-515.826,4.12624,-0.581293,28.2376,26.5321,24.2291,23.0414,22.2648,21.7914,22.1257,21.4021,19.3019,19.8118
517.002,0.977359,0.0908687,3,11,0,-516.638,4.23124,-0.603705,30.4283,28.5219,25.9551,24.635,23.7733,23.2485,23.6191,22.8173,20.4965,21.0591
516.533,0.935189,0.0908687,5,33,0,-515.881,4.47253,-0.784174,30.3491,27.9028,24.6859,23.0676,22.025,21.3955,21.8396,20.8816,18.1657,18.816
516.67,1,0.0908687,1,1,0,-516.562,4.47886,-0.777535,30.8169,28.353,25.1102,23.4776,22.4252,21.7897,22.2381,21.2706,18.526,19.1835
516.67,0.954266,0.0908687,1,3,0,-516.373,4.47886,-0.777535,30.8169,28.353,25.1102,23.4776,22.4252,21.7897,22.2381,21.2706,18.526,19.1835
516.428,0.943581,0.0908687,3,15,0,-515.844,4.54019,-0.772609,32.9849,30.3637,26.9117,25.1727,24.0513,23.3739,23.8519,22.8206,19.8934,20.5948
515.219,0.90143,0.0908687,4,19,0,-514.832,4.59362,-0.891265,29.6401,26.94,23.4387,21.7003,20.589,19.9216,20.3922,19.3786,16.5405,17.215
515.828,1,0.0908687,1,1,0,-515.286,4.60004,-0.877663,30.3842,27.6566,24.1133,22.3512,21.2236,20.5459,21.0238,19.9943,17.1073,17.7941
515.687,0.979614,0.0908687,2,3,0,-515.532,4.68958,-0.842192,34.8624,31.8536,27.927,25.9656,24.7074,23.9498,24.4841,23.3325,20.0897,20.863
515.187,0.948192,0.0908687,2,7,0,-514.871,4.64465,-0.919097,30.0403,27.2224,23.5816,21.7802,20.6309,19.9416,20.4275,19.3813,16.4612,17.1539
515.573,0.836604,0.0908687,3,7,0,-513.403,4.59976,-0.885267,30.0652,27.3439,23.8124,22.0577,20.9356,20.2614,20.7368,19.7128,16.8437,17.5259
516.282,0.923065,0.0908687,5,35,0,-513.385,3.59534,-0.206942,27.5407,26.9366,26.0798,25.6173,25.3065,25.1136,25.2502,24.953,24.0522,24.2764
516.843,1,0.0908687,2,3,0,-516.337,3.52784,-0.223152,25.1853,24.5902,23.7478,23.2939,22.9894,22.8004,22.9341,22.6432,21.763,21.9819
517.119,0.998534,0.0908687,4,23,0,-516.667,3.82458,-0.393271,26.926,25.8148,24.2766,23.465,22.927,22.596,22.83,22.3221,20.8156,21.186
516.753,0.932824,0.0908687,1,3,0,-516.728,3.80049,-0.402591,25.9563,24.8602,23.3449,22.5463,22.0172,21.6919,21.9219,21.4228,19.9439,20.3073
516.662,0.999658,0.0908687,4,23,0,-516.569,3.70889,-0.281697,27.8878,27.0585,25.8936,25.2706,24.8542,24.5966,24.7788,24.3827,23.1924,23.4873
516.599,0.999266,0.0908687,3,15,0,-516.439,3.59338,-0.282293,24.8256,24.0858,23.0468,22.4911,22.1197,21.89,22.0525,21.6992,20.6377,20.9007
517.066,0.943136,0.0908687,4,31,0,-514.317,4.07465,-0.510141,29.5245,27.9537,25.8125,24.6987,23.9666,23.5188,23.8352,23.1497,21.1437,21.633
517.124,0.981632,0.0908687,1,3,0,-516.918,4.05178,-0.526309,28.2334,26.685,24.5788,23.4854,22.7676,22.3288,22.6388,21.9673,20.0062,20.4841
517.149,0.907564,0.0908687,2,3,0,-516.428,4.09806,-0.535191,29.2179,27.5893,25.3765,24.229,23.4761,23.0161,23.3411,22.6373,20.5839,21.0839
516.422,0.853581,0.0908687,4,19,0,-515.69,4.23095,-0.575185,31.6145,29.7245,27.1703,25.8521,24.9897,24.4639,24.8353,24.0314,21.6968,22.2638
517.009,0.999531,0.0908687,4,27,0,-516.148,3.87743,-0.39151,28.4551,27.2859,25.6672,24.8128,24.2464,23.898,24.1443,23.6096,22.0231,22.4132
516.494,0.99759,0.0908687,5,51,0,-516.108,3.3426,-0.121125,24.0205,23.7107,23.2663,23.0239,22.86,22.7579,22.8302,22.6725,22.1898,22.3107
516.441,0.928582,0.0908687,5,39,0,-515.507,4.44822,-0.711853,32.6612,30.2622,27.0774,25.4611,24.4142,23.78,24.2276,23.2608,20.4973,21.1622
516.578,0.915181,0.0908687,1,3,0,-515.714,4.40188,-0.746483,29.7565,27.4687,24.4454,22.9174,21.9303,21.3333,21.7546,20.8451,18.2559,18.8774
516.906,0.968492,0.0908687,4,17,0,-516.089,4.19797,-0.622359,28.6996,26.8478,24.3606,23.0843,22.2523,21.7461,22.1036,21.3305,19.0975,19.6381
515.968,0.958784,0.0908687,4,21,0,-515.29,4.60143,-0.793616,34.0865,31.3072,27.657,25.8229,24.642,23.9294,24.4321,23.3477,20.2771,21.0118
516.681,0.999377,0.0908687,5,47,0,-515.453,3.81297,-0.339792,28.6101,27.587,26.1609,25.4035,24.8994,24.5885,24.8084,24.3308,22.9054,23.2571
514.935,0.923116,0.0908687,5,43,0,-513.845,4.68285,-0.945331,30.123,27.2207,23.4837,21.6406,20.467,19.764,20.2595,19.193,16.2255,16.9282
515.978,1,0.0908687,2,3,0,-515.124,4.77416,-0.914492,34.4074,31.1952,27.0426,24.9866,23.6746,22.8875,23.4424,22.2476,18.9111,19.7028
515.926,0.925253,0.0908687,2,7,0,-515.154,4.74214,-0.887611,34.5561,31.4204,27.3524,25.3318,24.0397,23.2635,23.8108,22.632,19.33,20.115
516.239,0.936948,0.0908687,3,11,0,-515.24,4.5746,-0.848998,30.7912,28.1132,24.6215,22.8788,21.7614,21.0889,21.5632,20.5409,17.6648,18.3504
515.588,0.880962,0.0908687,3,15,0,-513.915,4.65284,-0.912405,30.5627,27.7156,24.034,22.2108,21.0471,20.3489,20.8412,19.7813,16.8209,17.5235
514.168,0.731123,0.0908687,1,1,0,-514.148,4.61832,-0.926523,28.9675,26.2293,22.6951,20.9479,19.8338,19.1658,19.6368,18.6231,15.7963,16.4666
514.567,0.989886,0.0908687,3,15,0,-512.899,4.59777,-0.757504,35.6605,32.8799,29.2107,27.3588,26.1633,25.4407,25.9506,24.8501,21.7208,22.4714
515.642,0.999117,0.0908687,5,35,0,-514.252,3.62004,-0.203884,28.3464,27.7338,26.8644,26.395,26.0795,25.8836,26.0222,25.7205,24.8054,25.0333
516.477,1,0.0908687,2,3,0,-515.749,3.51301,-0.236867,24.359,23.7484,22.8858,22.4218,22.1108,21.9179,22.0544,21.7576,20.8609,21.0837
515.456,0.996166,0.0908687,5,47,0,-514.902,4.78539,-0.983281,31.7071,28.5359,24.4729,22.4782,21.2117,20.4543,20.9881,19.8401,16.6598,17.4109
516.234,0.984596,0.0908687,4,25,0,-514.155,4.70684,-0.906526,32.5157,29.5053,25.6095,23.6789,22.446,21.7061,22.2278,21.1045,17.9648,18.7103
516.208,0.985763,0.0908687,3,7,0,-516.119,4.73143,-0.902574,33.5037,30.4147,26.4151,24.432,23.1654,22.4051,22.9412,21.7867,18.5586,19.3253
516.688,0.96897,0.0908687,5,45,0,-515.193,3.40085,-0.139113,24.8498,24.4821,23.9558,23.6694,23.476,23.3555,23.4408,23.255,22.6872,22.8292
517.038,0.981888,0.0908687,4,31,0,-513.306,3.65744,-0.284133,26.4022,25.6104,24.4985,23.904,23.5067,23.2611,23.4349,23.057,21.9219,22.2031
516.966,0.874096,0.0908687,2,7,0,-516.049,3.6005,-0.259838,25.7735,25.0656,24.0686,23.5339,23.176,22.9544,23.1112,22.7702,21.7428,21.9977
516.994,0.976782,0.0908687,4,27,0,-516.312,3.97311,-0.445109,29.1241,27.7674,25.9023,24.9244,24.2786,23.8823,24.1624,23.5549,21.7638,22.2027
517.174,0.984419,0.0908687,3,15,0,-516.818,3.90758,-0.425302,28.0169,26.7685,25.0479,24.1436,23.5454,23.1781,23.4378,22.8744,21.2096,21.618
516.58,0.956981,0.0908687,4,31,0,-515.437,4.39799,-0.744401,29.7244,27.4452,24.4324,22.9094,21.9253,21.33,21.7501,20.8433,18.261,18.881
516.8,0.977773,0.0908687,1,3,0,-516.395,4.43259,-0.725501,31.567,29.2056,26.0764,24.4909,23.465,22.8439,23.2822,22.3357,19.6344,20.2838
516.29,0.896101,0.0908687,5,39,0,-515.539,3.744,-0.288607,28.6159,27.7443,26.5213,25.8677,25.4311,25.1611,25.3521,24.937,23.6905,23.9991
516.756,0.999584,0.0908687,3,11,0,-516.22,3.75331,-0.374009,25.7351,24.724,23.3209,22.5788,22.0862,21.7828,21.9973,21.5317,20.1473,20.4881
516.955,0.724648,0.0908687,2,3,0,-513.848,3.85609,-0.376348,28.431,27.3071,25.748,24.9236,24.3765,24.0396,24.2778,23.7607,22.2238,22.6021
517.083,0.998914,0.0908687,4,31,0,-516.599,3.99042,-0.461326,28.9904,27.5919,25.6735,24.6696,24.0074,23.6014,23.8883,23.2662,21.4352,21.8833
514.638,0.419022,0.0908687,2,3,0,-512.847,3.87768,-0.500511,24.5638,23.2809,21.53,20.6182,20.0184,19.6513,19.9107,19.3487,17.7023,18.1042
514.145,0.939156,0.0908687,4,27,0,-512.236,3.56185,-0.322624,22.779,22.0049,20.9234,20.3478,19.9642,19.7275,19.895,19.5311,18.443,18.7118
515.289,0.819974,0.0908687,2,3,0,-511.239,3.56503,-0.302935,23.4678,22.7181,21.6681,21.1079,20.7341,20.5032,20.6665,20.3115,19.2471,19.5104
514.693,0.955109,0.0908687,3,15,0,-513.678,3.8536,-0.317575,30.7048,29.6773,28.241,27.4761,26.9662,26.6514,26.8741,26.3903,24.9424,25.3002
516.521,0.996545,0.0908687,5,39,0,-514.197,4.60275,-0.833374,32.3462,29.5825,25.9716,24.166,23.0068,22.3087,22.8011,21.7396,18.7476,19.4615
515.559,0.77301,0.0908687,2,3,0,-515.109,4.62089,-0.793739,34.7507,31.9169,28.195,26.3249,25.1209,24.3943,24.9069,23.8013,20.6705,21.4196
516.291,0.874148,0.0908687,2,7,0,-514.025,4.59285,-0.855137,31.0993,28.3758,24.8277,23.0582,21.924,21.2416,21.7229,20.6858,17.77,18.4647
516.102,0.99591,0.0908687,3,11,0,-515.791,4.71293,-0.876386,34.0743,31.0196,27.0509,25.0768,23.8135,23.0542,23.5897,22.4362,19.201,19.9707
513.478,0.981531,0.0908687,4,23,0,-512.406,5.33229,-1.30278,35.5755,30.9396,25.2426,22.5534,20.8854,19.9031,20.5942,19.1152,15.1653,16.0777
513.133,0.947235,0.0908687,2,3,0,-513.065,5.40412,-1.26235,40.3714,35.263,28.9521,25.9584,24.0959,22.997,23.7703,22.1142,17.6711,18.7004
513.876,0.913058,0.0908687,2,3,0,-512.411,5.35226,-1.25607,38.6578,33.789,27.7691,24.9112,23.1324,22.0826,22.8214,21.2391,16.9907,17.9753
512.98,0.798965,0.0908687,3,11,0,-511.948,5.4228,-1.27134,40.6357,35.4597,29.0728,26.0463,24.1647,23.055,23.8358,22.1638,17.6825,18.72
514.285,1,0.0908687,3,11,0,-513.117,5.28278,-1.22723,37.4963,32.8752,27.1402,24.4078,22.7035,21.6963,22.4052,20.8862,16.7942,17.7445
516.137,0.812579,0.0908687,5,39,0,-511.729,3.26064,-0.086491,23.1908,22.9769,22.6685,22.4996,22.3851,22.3137,22.3643,22.2539,21.9145,21.9997
515.94,0.878366,0.0908687,2,7,0,-514.767,3.29106,-0.0374234,25.5461,25.4438,25.2955,25.2138,25.1582,25.1234,25.1481,25.0943,24.928,24.9699
516.029,0.773099,0.0908687,3,15,0,-513.714,3.41664,-0.104444,26.4562,26.1617,25.7383,25.5069,25.3503,25.2526,25.3218,25.1709,24.7081,24.8241
516.103,1,0.0908687,2,3,0,-515.948,3.37653,-0.164478,23.4355,23.026,22.4419,22.125,21.9114,21.7786,21.8726,21.6678,21.0437,21.1995
516.046,0.999852,0.0908687,2,7,0,-515.957,3.40851,-0.10076,26.373,26.0897,25.6823,25.4595,25.3087,25.2146,25.2812,25.1359,24.6899,24.8017
515.598,0.896218,0.0908687,4,19,0,-513.457,3.07427,0.0164948,22.1217,22.1608,22.218,22.2497,22.2714,22.2849,22.2753,22.2963,22.3618,22.3452
516.244,0.973612,0.0908687,4,27,0,-514.236,3.70603,-0.266267,28.3941,27.5953,26.4711,25.8686,25.4655,25.2161,25.3926,25.0087,23.8531,24.1397
517.007,1,0.0908687,2,3,0,-516.356,3.67032,-0.305161,25.9952,25.1588,23.9876,23.363,22.9462,22.6888,22.8709,22.4751,21.2889,21.5823
516.991,0.967333,0.0908687,2,3,0,-516.729,3.67656,-0.283667,26.9288,26.1225,24.9903,24.3848,23.9802,23.73,23.907,23.5222,22.366,22.6524
515.457,0.962218,0.0908687,5,35,0,-515.089,3.01503,0.0516067,21.8625,21.9838,22.1617,22.2608,22.3287,22.3713,22.3411,22.4072,22.6136,22.5613
515.553,1,0.0908687,2,3,0,-515.368,3.09705,0.0707915,24.3546,24.5401,24.8129,24.9653,25.0697,25.1355,25.0889,25.1907,25.5095,25.4287
516.602,0.999867,0.0908687,5,51,0,-512.971,3.37496,-0.134636,24.3616,24.0126,23.5128,23.2407,23.0569,22.9424,23.0234,22.8468,22.3068,22.4419
516.651,0.999875,0.0908687,5,63,0,-515.19,4.52161,-0.796015,31.3697,28.8045,25.4366,23.7447,22.6557,21.9986,22.4621,21.4622,18.6316,19.3088
517.156,0.999752,0.0908687,5,47,0,-516.051,4.10629,-0.54442,29.0942,27.4452,25.2077,24.0486,23.2886,22.8245,23.1524,22.4425,20.3733,20.8768
516.331,0.895194,0.0908687,4,31,0,-515.751,3.69977,-0.357451,24.9456,24.0081,22.7043,22.0133,21.5541,21.2711,21.4712,21.0366,19.7421,20.0611
515.704,0.972365,0.0908687,5,47,0,-513.189,4.91214,-1.01207,34.6185,31.0601,26.5182,24.2963,22.8884,22.0477,22.6401,21.3666,17.85,18.6789
515.76,0.948236,0.0908687,2,3,0,-515.362,4.87331,-1.00568,33.5886,30.1567,25.7726,23.6262,22.2655,21.4528,22.0255,20.7941,17.3915,18.1939
515.182,0.92058,0.0908687,2,7,0,-514.799,4.89304,-1.04482,32.493,29.0509,24.6762,22.5447,21.1974,20.3941,20.96,19.7439,16.3987,17.1855
515.711,0.999019,0.0908687,2,7,0,-515.231,4.90815,-1.00746,34.696,31.145,26.6098,24.39,22.9829,22.1425,22.7347,21.4615,17.944,18.7734
515.763,0.945755,0.0908687,2,3,0,-515.344,4.87792,-1.00648,33.7076,30.261,25.8585,23.7033,22.3372,21.5212,22.0962,20.8599,17.4441,18.2496
516.107,0.999806,0.0908687,3,15,0,-515.465,4.77135,-0.926866,33.7419,30.5513,26.4332,24.3975,23.0996,22.3213,22.87,21.6889,18.3957,19.1766
515.926,0.997157,0.0908687,4,19,0,-515.609,4.80941,-0.970329,33.0514,29.787,25.5976,23.5376,22.2284,21.445,21.9971,20.8094,17.5139,18.293
515.388,0.898823,0.0908687,2,3,0,-515.068,4.7732,-0.979564,31.4806,28.3433,24.3218,22.3466,21.0921,20.3418,20.8706,19.7333,16.581,17.3257
515.938,1,0.0908687,2,3,0,-515.346,4.83518,-0.971084,33.8796,30.531,26.2338,24.1211,22.7783,21.975,22.5412,21.3231,17.944,18.7427
515.525,0.95855,0.0908687,2,7,0,-515.334,4.84953,-1.01095,32.5666,29.2226,24.9538,22.8652,21.5416,20.7513,21.3082,20.1109,16.8043,17.5838
516.827,0.995821,0.0908687,5,47,0,-514.88,3.88203,-0.447799,26.4923,25.2509,23.545,22.6508,22.0604,21.6981,21.9541,21.3989,19.7623,20.1632
516.532,0.997861,0.0908687,5,43,0,-515.924,3.58779,-0.211636,27.1607,26.5516,25.6882,25.2224,24.9095,24.7153,24.8527,24.5537,23.6475,23.873
515.667,0.798571,0.0908687,1,1,0,-515.648,3.60405,-0.195642,28.2093,27.624,26.7925,26.3431,26.0409,25.8532,25.986,25.6968,24.8189,25.0376
516.004,0.999896,0.0908687,5,43,0,-514.437,3.99333,-0.539255,26.1685,24.6991,22.7037,21.6694,20.9911,20.5767,20.8694,20.2355,18.3866,18.8367
515.798,0.965731,0.0908687,5,39,0,-513.94,3.03554,0.0594477,22.5532,22.6973,22.9091,23.0271,23.108,23.1589,23.1228,23.2016,23.448,23.3855
515.798,0.75335,0.0908687,1,3,0,-514.44,3.03554,0.0594477,22.5532,22.6973,22.9091,23.0271,23.108,23.1589,23.1228,23.2016,23.448,23.3855
517.165,0.999987,0.0908687,5,47,0,-515.394,4.0517,-0.50812,28.9335,27.4001,25.3093,24.2214,23.5063,23.0688,23.3779,22.7082,20.7479,21.2261
516.432,0.967189,0.0908687,4,23,0,-515.974,4.56319,-0.788895,33.0176,30.3408,26.8231,25.0545,23.9154,23.2278,23.7129,22.6665,19.702,20.4116
516.307,0.998066,0.0908687,3,11,0,-516.149,4.57379,-0.845279,30.9213,28.2433,24.7497,23.0054,21.8866,21.2131,21.6881,20.6643,17.7826,18.4697
516.371,0.973773,0.0908687,2,3,0,-515.973,4.60107,-0.85407,31.4012,28.6546,25.0757,23.2907,22.1465,21.458,21.9436,20.8972,17.955,18.6561
514.294,0.770217,0.0908687,3,15,0,-512.824,4.91863,-0.956134,37.5799,33.9198,29.2139,26.8958,25.4211,24.538,25.1604,23.8212,20.0995,20.9801
515.802,0.89526,0.0908687,2,7,0,-513.232,4.81507,-0.981581,32.7375,29.4685,25.2795,23.2225,21.9162,21.135,21.6856,20.5014,17.2203,17.9953
515.312,0.965094,0.0908687,2,3,0,-515.308,4.87923,-0.95786,36.0437,32.5272,28.0069,25.7808,24.3647,23.5169,24.1145,22.8287,19.2561,20.1013
514.247,0.999894,0.0908687,4,19,0,-514.098,5.11565,-1.18064,33.7869,29.7712,24.7572,22.3546,20.8509,19.9602,20.5872,19.2427,15.6014,16.4497
514.882,0.994559,0.0908687,2,3,0,-514.208,5.1329,-1.15455,35.6089,31.4646,26.2722,23.7762,22.211,21.2828,21.9364,20.5344,16.726,17.6149
514.742,0.965439,0.0908687,2,7,0,-514.522,5.09777,-1.15369,34.4193,30.4162,25.4002,22.9887,21.4765,20.5796,21.2111,19.8564,16.1762,17.0352
514.839,0.961771,0.0908687,2,3,0,-514.35,5.13234,-1.1279,36.8942,32.6935,27.4122,24.8652,23.2648,22.3145,22.9837,21.5476,17.6346,18.5496
516.244,0.999997,0.0908687,4,19,0,-514.726,4.71878,-0.896369,33.3608,30.3051,26.3455,24.3807,23.1252,22.3713,22.9029,21.7581,18.5547,19.3158
517.057,0.999937,0.0908687,4,31,0,-515.854,4.23211,-0.61181,30.1229,28.2112,25.6399,24.3188,23.4569,22.9322,23.3027,22.5013,20.1835,20.745
516.805,0.950487,0.0908687,1,3,0,-516.788,4.25188,-0.603396,31.0757,29.1297,26.5095,25.1619,24.2822,23.7464,24.1248,23.3063,20.9369,21.5112
516.137,0.997238,0.0908687,4,31,0,-513.625,4.76255,-0.923628,33.5931,30.4271,26.3391,24.3175,23.0282,22.255,22.8001,21.6267,18.3535,19.1297
515.892,0.996227,0.0908687,3,15,0,-515.547,4.83982,-0.982107,33.5338,30.1836,25.8908,23.783,22.4445,21.644,22.2081,20.9948,17.6331,18.4272
517.071,0.897155,0.0908687,5,43,0,-513.442,3.73829,-0.343286,26.4263,25.4717,24.1418,23.4358,22.966,22.6764,22.8812,22.4363,21.1087,21.4362
517.001,0.994742,0.0908687,4,27,0,-516.538,3.66553,-0.279647,26.7785,25.9879,24.8771,24.2828,23.8855,23.6398,23.8137,23.4357,22.2997,22.5812
517.166,0.998228,0.0908687,4,27,0,-516.86,3.96836,-0.473878,27.8808,26.5002,24.6094,23.6215,22.9704,22.5714,22.8534,22.2422,20.4461,20.8853
515.799,0.698143,0.0908687,1,3,0,-515.27,4.03022,-0.439879,31.0546,29.6246,27.6574,26.6252,25.9433,25.5248,25.8206,25.179,23.286,23.75
515.545,0.925211,0.0908687,2,3,0,-514.713,3.98508,-0.545212,25.7454,24.2842,22.3016,21.2747,20.6014,20.1903,20.4807,19.8518,18.019,18.465
